"Länderarbeitskreis Energiebilanzen"
"Vollständige Energiebilanz "
"Einheit: Terajoule"
" "
Land;Jahr;Bilanzzeile;Anm;Insgesamt;"Kohle (roh)";Briketts;Koks;"Andere Steinkohlen produkte";"Kohle (roh)";Briketts;"Koks, Hartbraun kohle, andere Braunkohlen produkte";"Erdöl (roh)";Rohbenzin;"Ottokraft stoffe";"Dieselkraft stoffe";"Flugturbinen kraftstoffe";"Heizöl leicht";"Heizöl schwer";Petrolkoks;"Andere Mineralöl produkte";Flüssiggas;Raffineriegas;"Kokereigas, Stadtgas";"Gichtgas, Konvertergas";"Erdgas, Erdölgas";"Grubengas, sonstige Gase";"Klärgas, Deponiegas";Wasserkraft;Windkraft;Solarenergie;"Biomasse 1)";"Sonstige erneuerbare Energien 2)";Strom;Kernenergie;Fernwärme;"Andere Energieträger";Stand
Niedersachsen;2017;"Umw-Ausstoß: Insgesamt";LAK3);593938.395768747;0;0;41213;1720.700505;0;0;0;0;748;40232.808;70155.96;8144.17354860887;11645.952;2858.220864;6016;31192.6829720132;3661.29;6360.91728;11281.022998818;23311.654584218;0;0;0;0;0;0;0;0;312460.009132089;0;22936.003884;0;28.02.2022
Niedersachsen;2017;"Umw-Verbrauch: Kokereien";LAK3);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2017;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";LAK3);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2017;"Umw-Verbrauch: Kraftwerke, Heizwerke";LAK3);12139.449880089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11866.036396089;0;273.413484;0;28.02.2022
Niedersachsen;2017;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";LAK3);9579.14136;0;0;0;0;0;0;0;0;0;0;0;0;4.09977;0;0;0;0;0;0;0;7890.41079;0;0;0;0;0;0;0;1684.6308;0;0;0;28.02.2022
Niedersachsen;2017;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";LAK3);14337.29445;0;0;0;0;0;0;0;0;0;0;0;0;0.27834;57.5954;0;713.50989;313.63504;4959.94128;0;0;4637.64424;853.41506;0;0;0;0;0;0;1200.7656;0;1600.5096;0;28.02.2022
Niedersachsen;2017;"Umw-Verbrauch: Sonstige Energieerzeuger";LAK3);3205.60919327464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2332.37554447464;0;102.14179;0;0;0;0;0;771.0918588;0;0;0;28.02.2022
Niedersachsen;2017;"Umw-Verbrauch: Insgesamt";LAK3);39261.4948833636;0;0;0;0;0;0;0;0;0;0;0;0;4.37811;57.5954;0;713.50989;313.63504;4959.94128;0;0;14860.4305744746;853.41506;102.14179;0;0;0;0;0;15522.524654889;0;1873.923084;0;28.02.2022
Niedersachsen;2017;"Fackel- und Leitungsverluste";LAK3);40237.4371080142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55.221545738;118.885393197;24929.9363777374;0;115.26;0;0;0;0;0;12906.9569913418;0;2111.1768;0;28.02.2022
Niedersachsen;2017;"Energieangebot nach Umwandlungsbilanz";LAK3);916276.110631355;10777.67747;0;21914.396705782;0;0;852.75411;3236.14352216;0;135.11430066286;76070.7215127426;167649.685186188;6816.62276481312;52963.6582471785;389.00523;151.77932;1840.48465201316;6093.00862604262;0;4896.77736988;11698.056714821;293696.932744;8.7106;121.97121;0;0;2286;46067.3786551444;2850.40649992646;179551.0088;0;18950.904;7256.9123899999995;28.02.2022
Niedersachsen;2017;"Nichtenergetischer Verbrauch";LAK3);1507.11061282286;0;0;0;0;0;0;1146.54665216;0;135.11430066286;0;0;0;1.75014;0;15.25422;0;0;0;0;0;208.4453;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2017;"Statistische Differenzen";LAK3);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2017;Endenergieverbrauch;LAK3);914769.000018532;10777.67747;0;21914.396705782;0;0;852.75411;2089.59687;0;0;76070.7215127426;167649.685186188;6816.62276481312;52961.9081071785;389.00523;136.5251;1840.48465201316;6093.00862604262;0;4896.77736988;11698.056714821;293488.487444;8.7106;121.97121;0;0;2286;46067.3786551444;2850.40649992646;179551.0088;0;18950.904;7256.9123899999995;28.02.2022
Niedersachsen;2017;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";LAK3);265407.418365019;10535.84742;0;21914.396705782;0;0;0;2089.59687;0;0;0;30.0087066284598;0;1800.67543;389.00523;136.5251;1764.35758;107.3073;0;4896.77736988;11698.056714821;98220.32134;8.7106;121.97121;0;0;0;5849.4787379079935;0;88363.376;0;10224.09366;7256.9123899999995;28.02.2022
Niedersachsen;2017;Schienenverkehr;LAK3);5799.18078580782;0;0;0;0;0;0;0;0;0;0;1286.59862013574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.102565672075;0;4447.4796;0;0;0;28.02.2022
Niedersachsen;2017;Straßenverkehr;LAK3);238287.763473787;0;0;0;0;0;0;0;0;0;74563.4626428304;149848.533038935;0;0;0;0;0;2338.59600269044;0;0;0;671.484940136403;0;0;0;0;0;10816.5168491952;0;49.17;0;0;0;28.02.2022
Niedersachsen;2017;Luftverkehr;LAK3);6855.45458049021;0;0;0;0;0;0;0;0;0;38.8318156770867;0;6816.62276481312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2017;"Küsten- und Binnenschifffahrt";LAK3);970.944579022103;0;0;0;0;0;0;0;0;0;0;924.742758222566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46.2018207995373;0;0;0;0;0;28.02.2022
Niedersachsen;2017;"Verkehr insgesamt";LAK3);251913.343419107;0;0;0;0;0;0;0;0;0;74602.2944585075;152059.874417293;6816.62276481312;0;0;0;0;2338.59600269044;0;0;0;671.484940136403;0;0;0;0;0;10927.8212356668;0;4496.6496;0;0;0;28.02.2022
Niedersachsen;2017;Haushalte;LAK3);245696.918920904;189.166522996867;0;0;0;0;852.75411;0;0;0;508.102920476823;0;0;37223.5424134969;0;0;0;2100.01379414218;0;0;0;126698.039736383;0;0;0;0;2152.99932348229;24600;2850.40649992646;42891.2056;0;5630.688;0;28.02.2022
Niedersachsen;2017;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";LAK3);151751.319313501;52.6635270031334;0;0;0;0;0;0;0;0;960.324133758348;15559.8020622666;0;13937.6902636816;0;0;76.1270720131635;1547.09152921;0;0;0;67898.6414274807;0;0;0;0;133.000676517714;4690.078681569565;0;43799.7776;0;3096.12234;0;28.02.2022
Niedersachsen;2017;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";LAK3);397448.238234405;241.83005;0;0;0;0;852.75411;0;0;0;1468.42705423517;15559.8020622666;0;51161.2326771785;0;0;76.1270720131635;3647.10532335218;0;0;0;194596.681163863;0;0;0;0;2286;29290.078681569565;2850.40649992646;86690.9832;0;8726.81034;0;28.02.2022
Niedersachsen;2018;Gewinnung;LAK3);515745.159;0;0;0;0;0;0;0;31179.33023;0;0;0;0;0;0;0;0;0;0;0;0;192627.5865;5711.517;1832.6433699000002;848.7504;108327.7919;14564.304;145350.16483;3125.055724;0;0;0;12178.015045;28.02.2022
Niedersachsen;2018;Bezüge;LAK3);1036801.581;175313.3756;0;1656.24019;0;0;875.2709561;16627.69487;209145.4591;0;21309.55691;67754.97124;0;31563.99;0;2338.42011;0.000000000000593;749.0826494;0;0;0;258972.5179;0;0;0;0;0;5669.245345;0;0;244825.7564;0;0;28.02.2022
Niedersachsen;2018;Bestandsentnahmen;LAK3);4801.03363;0;0;644.67781;0;0;0;0;0;0;0;2542.033453;0;1455.7135;0;0;11.1172;1.17664;0;0;0;0;0;0;0;0;0;146.315027;0;0;0;0;0;28.02.2022
Niedersachsen;2018;Energieaufkommen;LAK3);1557347.774;175313.3756;0;2300.918;0;0;875.2709561;16627.69487;240324.7893;0;21309.55691;70297.0047;0;33019.7035;0;2338.42011;11.1172;750.2592894;0;0;0;451600.1044;5711.517;1832.6433699000002;848.7504;108327.7919;14564.304;151165.72520000002;3125.055724;0;244825.7564;0;12178.015045;28.02.2022
Niedersachsen;2018;Lieferungen;LAK3);140564.5466;0;0;0;1489.098838;0;0;0;0;2284.728275;0;0;11118.54405;0;2256.842491;0;11594.23122;0;0;0;0;0;0;0;0;0;0;0;0;111821.1018;0;0;0;28.02.2022
Niedersachsen;2018;Bestandsaufstockungen;LAK3);65715.9288;9135.44392;0;0;0;0;0;38.41687;0;0;0;0;0;0;233.51752;48.87011;0;0;0;0;0;56111.08858;0;0;0;0;0;122.06475500000002;0;0;0;0;26.527045;28.02.2022
Niedersachsen;2018;Primärenergieverbrauch;LAK3);1351067.298;166177.9317;0;2300.918;-1489.098838;0;875.2709561;16589.278;240324.7893;-2284.728275;21309.55691;70297.0047;-11118.54405;33019.7035;-2490.360011;2289.55;-11583.11402;750.2592894;0;0;0;395489.0158;5711.517;1832.6433699000002;848.7504;108327.7919;14564.304;151043.66044500002;3125.055724;-111821.1018;244825.7564;0;12151.488000000001;28.02.2022
Niedersachsen;2018;"Umw-Einsatz: Kokereien";LAK3);53404.3992;50711.7272;0;0;0;0;0;0;0;0;0;0;0;0;0;2692.672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";LAK3);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";"LAK3), LAK2)";112067.1723;71343.474;0;0;0;0;0;0;0;0;0;0.560055488;0;405.745;142.566;150.686;115.824;0;0;0;0;21044.748;0;0;0;0;0;14020.277235933003;0;0;0;0;4843.292;28.02.2022
Niedersachsen;2018;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";LAK3);48016.50642;10345.71;0;0;0;0;0;0;0;0;0;0;0;35.827;201.823;64.764;0;0;0;0;0;20823.10588;0;0;0;0;0;15144.339539999999;0;0;0;0;1400.937;28.02.2022
Niedersachsen;2018;"Umw-Einsatz: Industriewärmekraftwerke";LAK3);64094.19085;19629.281;0;0;0;0;0;0;0;0;0;40.00396341;0;;;0;0;0;610.5;6636.034174;12241.55588;21552.454;1246.63;32.766;0;0;0;1555.903832643;0;0;0;0;504.318;28.02.2022
Niedersachsen;2018;"Umw-Einsatz: Kernkraftwerke";LAK3);244825.7564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244825.7564;0;0;28.02.2022
Niedersachsen;2018;"Umw-Einsatz: Wasserkraftwerke";LAK3);1668.754584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;848.7504;0;0;0;0;820.004184;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";LAK3);192406.352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1544.0473699000001;0;108327.7919;12026.304;70508.208695;0;0;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Einsatz: Heizwerke";"LAK3), LAK2)";12525.52248;311.905;0;0;0;0;0;389.329;0;0;0;0;0;;;1.414;0;0;0;0;0;9078.765485;0;0;0;0;0;1651.8345000000002;0;0;0;149.216;711.5465;28.02.2022
Niedersachsen;2018;"Umw-Einsatz: Hochöfen, Konverter";LAK3);24231.10204;711.2550612;0;17755.69478;0;0;0;5764.1522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Einsatz: Raffinerien";LAK3);244833.4339;0;0;0;0;0;0;0;240324.7893;0;0;0;0;0;0;0;4508.644529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Einsatz: Sonstige Energieerzeuger";LAK3);3658.92044;0;0;0;0;0;0;0;0;0;0;0;0;460.485;0;0;0;0;0;0;0;3037.527;0;23.531;0;0;0;0;0;137.37744;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Einsatz: Insgesamt";LAK3);1001732.111;153053.3523;0;17755.69478;0;0;0;6153.4812;240324.7893;0;0;40.56401889;0;981.73;540.972;2909.536;4624.468529;0;610.5;6636.034174;12241.55588;75536.60037;1246.63;1600.3443699000002;848.7504;108327.7919;12026.304;102880.56380357599;0;957.381624;244825.7564;149.216;7460.0935;28.02.2022
Niedersachsen;2018;"Umw-Ausstoß: Kokereien";LAK3);53544.24879;0;0;40522;1701.912838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11320.33595;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";LAK3);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";"LAK3), LAK2)";46668.618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46668.618;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";LAK3);37591.0468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9382.014;0;28209.0328;0;28.02.2022
Niedersachsen;2018;"Umw-Ausstoß: Industriewärmekraftwerke";LAK3);29312.5356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29312.5356;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Ausstoß: Kernkraftwerke";LAK3);80792.4996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80792.4996;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Ausstoß: Wasserkraftwerke";LAK3);848.7504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;848.7504;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";LAK3);147283.1363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146630.0113;0;653.1250068;0;28.02.2022
Niedersachsen;2018;"Umw-Ausstoß: Heizwerke";"LAK3), LAK2)";7434.3528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7434.3528;0;28.02.2022
Niedersachsen;2018;"Umw-Ausstoß: Hochöfen, Konverter";LAK3);24231.10204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24231.10204;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Ausstoß: Raffinerien";LAK3);217348.1154;0;0;0;0;0;0;0;0;2376.528;51023.0456;91456.78111;17613.6124;12798.64435;3791.515826;7109.312;18283.32505;5374.946016;7520.405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Ausstoß: Sonstige Energieerzeuger";LAK3);9797.7924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9797.7924;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Ausstoß: Insgesamt";LAK3);654852.1981;0;0;40522;1701.912838;0;0;0;0;2376.528;51023.0456;91456.78111;17613.6124;12798.64435;3791.515826;7109.312;18283.32505;5374.946016;7520.405;11320.33595;24231.10204;0;0;0;0;0;0;0;0;323432.2213;0;36296.51061;0;28.02.2022
Niedersachsen;2018;"Umw-Verbrauch: Kokereien";LAK3);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";LAK3);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Verbrauch: Kraftwerke, Heizwerke";LAK3);12510.42233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12510.42233;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";LAK3);8024.91142;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1460.55942;0;0;0;28.02.2022
Niedersachsen;2018;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";LAK3);23075.4246;0;0;0;0;0;0;0;0;0;0;0;0;;207.063;5941.314;148.984;187.94;6909.905;0;0;;0;0;0;0;0;580;0;1408.579596;0;1613.682;580;28.02.2022
Niedersachsen;2018;"Umw-Verbrauch: Sonstige Energieerzeuger";LAK3);1868.07404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;830.2082418;0;0;0;0;0;0;0;422.450442;0;615.415356;0;28.02.2022
Niedersachsen;2018;"Umw-Verbrauch: Insgesamt";LAK3);45478.83238;0;0;0;0;0;0;0;0;0;0;0;0;3.997;207.063;5941.314;148.984;187.94;6909.905;0;0;12888.52024;0;0;0;0;0;580;0;15802.01179;0;2229.097356;580;28.02.2022
Niedersachsen;2018;"Fackel- und Leitungsverluste";LAK3);38309.72187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.91294924;294.549384;19237.45446;0;92.771;0;0;0;0;0;13362.96767;0;5249.0664;0;28.02.2022
Niedersachsen;2018;"Energieangebot nach Umwandlungsbilanz";LAK3);920398.8318;13124.57944;0;25067.22322;212.814;0;875.2709561;10435.796799999998;0;91.7997255;72332.60251;161713.2218;6495.068354;44832.62085;553.1208151;548.012;1926.758504;5937.265305;0;4611.388832;11694.99677;287826.4407;4464.887;139.528;0;0;2538;47583.096639999996;3125.055724;181488.7585;0;28669.13085;4111.3945;28.02.2022
Niedersachsen;2018;"Nichtenergetischer Verbrauch";LAK3);3334.617725;0;0;0;0;0;0;0;0;91.7997255;0;0;0;8.166;234.9;334.429;1458.641;0;0;0;0;1206.682;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2018;"Statistische Differenzen";LAK3);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2018;Endenergieverbrauch;LAK3);917064.2141;13124.57944;0;25067.22322;212.814;0;875.2709561;10435.796799999998;0;0;72332.60251;161713.2218;6495.068354;44824.45485;318.2208151;213.583;468.117504;5937.265305;0;4611.388832;11694.99677;286619.7587;4464.887;139.528;0;0;2538;47583.096639999996;3125.055724;181488.7585;0;28669.13085;4111.3945;28.02.2022
Niedersachsen;2018;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";LAK3);285899.4018;12899.85594;0;25067.22322;212.814;0;0;10435.796799999998;0;0;0;17.20170426;0;1768.147;317.184;213.583;357.195;102.998;0;4611.388832;11694.99677;105056.879;4464.887;135.297;0;0;0;5729.5336001979995;0.043;87754.85646;0;10948.127;4111.3945;28.02.2022
Niedersachsen;2018;Schienenverkehr;LAK3);6191.913504;0;0;0;0;0;0;0;0;0;0;1280.126829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.68187517;0;4838.1048;0;0;0;28.02.2022
Niedersachsen;2018;Straßenverkehr;LAK3);229409.5961;0;0;0;0;0;0;0;0;0;70922.97719;144294.296;0;0;0;0;0;1995.081796;0;0;0;669.8904654;0;0;0;0;0;11459.29063;0;68.06;0;0;0;28.02.2022
Niedersachsen;2018;Luftverkehr;LAK3);6146.325962;0;0;0;0;0;0;0;0;0;27.7449624;0;6118.581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.2022
Niedersachsen;2018;"Küsten- und Binnenschifffahrt";LAK3);986.3785945;0;0;0;0;0;0;0;0;0;0;880.0871949;0;55.6351104;0;0;0;0;0;0;0;0;0;0;0;0;0;50.65628918;0;0;0;0;0;28.02.2022
Niedersachsen;2018;"Verkehr insgesamt";LAK3);242734.2141;0;0;0;0;0;0;0;0;0;70950.72215;146454.51;6118.581;55.6351104;0;0;0;1995.081796;0;0;0;669.8904654;0;0;0;0;0;11583.62879;0;4906.1648;0;0;0;28.02.2022
Niedersachsen;2018;Haushalte;LAK3);245156.3398;177.320884;0;0;0;0;875.2709561;0;0;0;506.1587242;0;0;32238.01538;0;0;110.922504;2380.453205;0;0;0;130107.3742;0;0;0;0;2428.398585;25103;2888.160231;41249.822;0;7091.4432;0;28.02.2022
Niedersachsen;2018;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";LAK3);143274.2582;47.40261256;0;0;0;0;0;0;0;0;875.7216337;15241.51006;376.4873545;10762.65736;1.0368151;0;0;1458.732304;0;0;0;50785.6151;0;4.231;0;0;109.6014155;5166.9342478;236.8524933;47577.9152;0;10629.56065;0;28.02.2022
Niedersachsen;2018;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";LAK3);388430.5981;224.7234966;0;0;0;0;875.2709561;0;0;0;1381.880358;15241.51006;376.4873545;43000.67274;1.0368151;0;110.922504;3839.185509;0;0;0;180892.9893;0;4.231;0;0;2538;30269.934250799997;3125.012724;88827.7372;0;17721.00385;0;28.02.2022
Niedersachsen;2019;Gewinnung;;522407.6382;0;0;0;0;0;0;0;28749.74443;0;0;0;0;0;0;0;0;0;0;0;0;186249.4701;5768.455;1868.3762877;899.7192;123963.9593;14942.6828;145633.28488999998;3401.836713;0;0;0;10930.109535000001;30.11.2021
Niedersachsen;2019;Bezüge;;975091.4437;136477.7602;0;2662.84052;0;0;619.5980903;17520.08566;202109.0565;0;21943.1634;77201.47778;0;41227.95925;0.000000000000213;2743.6053;0;1017.250232;0;0;0;229509.3112;0;0;0;0;0;7711.7283;0;0;234347.6073;0;0;30.11.2021
Niedersachsen;2019;Bestandsentnahmen;;82.64818;0;0;0;0;0;0;0;0;0;0;0;0;29.94863;35.04026;0;0;3.77245;0;0;0;0;0;0;0;0;0;1.0920100000000001;0;0;0;0;12.79483;30.11.2021
Niedersachsen;2019;Energieaufkommen;;1497581.73;136477.7602;0;2662.84052;0;0;619.5980903;17520.08566;230858.8009;0;21943.1634;77201.47778;0;41257.90788;35.04026;2743.6053;0;1021.022682;0;0;0;415758.7813;5768.455;1868.3762877;899.7192;123963.9593;14942.6828;153346.1052;3401.836713;0;234347.6073;0;10942.904365;30.11.2021
Niedersachsen;2019;Lieferungen;;146906.4807;0;0;0;1574.510236;0;0;0;0;130.137631;0;0;8033.486109;0;3812.337059;0;14338.13075;0;0;0;0;0;0;0;0;0;0;0;0;119017.879;0;0;0;30.11.2021
Niedersachsen;2019;Bestandsaufstockungen;;24946.37626;10320.50896;0;2356.80852;0;0;0;40.93566;0;0;0;0.110150805;0;0;0;3.1613;69.84151;0;0;0;0;12114.01035;0;0;0;0;0;36.813945000000004;0;0;0;0;4.185865;30.11.2021
Niedersachsen;2019;Primärenergieverbrauch;;1325728.873;126157.2512;0;306.032;-1574.510236;0;619.5980903;17479.15;230858.8009;-130.137631;21943.1634;77201.36763;-8033.486109;41257.90788;-3777.296799;2740.444;-14407.97226;1021.022682;0;0;0;403644.7709;5768.455;1868.3762877;899.7192;123963.9593;14942.6828;153309.291255;3401.836713;-119017.879;234347.6073;0;10938.718499999999;30.11.2021
Niedersachsen;2019;"Umw-Einsatz: Kokereien";;52035.3992;49238.1832;0;0;0;0;0;0;0;0;0;0;0;0;0;2797.216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.11.2021
Niedersachsen;2019;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.11.2021
Niedersachsen;2019;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);87988.34413;32928.107;0;0;0;0;0;0;0;0;0;0.400548381;0;383.021;86.435;51.259;62.423;0;0;0;0;35236.76;0;0;0;0;0;14285.5211;0;0;0;0;4954.4175;30.11.2021
Niedersachsen;2019;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;59339.02703;9069.495;0;0;0;0;0;0;0;0;0;0;0;15.961;175.957;55.831;0;0;0;0;0;28393.16184;0;0;0;0;0;20178.05069;0;0;0;0;1450.5705;30.11.2021
Niedersachsen;2019;"Umw-Einsatz: Industriewärmekraftwerke";;61671.64005;18731.84;0;0;0;0;0;0;0;0;0;40.05483805;0;49.288;5.34;0;0;0;579.939;5908.953027;12330.76693;20643.706;1050.481;31.982;0;0;0;1773.6462544270003;0;0;0;0;525.643;30.11.2021
Niedersachsen;2019;"Umw-Einsatz: Kernkraftwerke";;234347.6073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234347.6073;0;0;30.11.2021
Niedersachsen;2019;"Umw-Einsatz: Wasserkraftwerke";;2006.800956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;899.7192;0;0;0;0;1107.081756;0;0;0;30.11.2021
Niedersachsen;2019;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";;207182.6329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1416.5742877;0;123963.9593;12285.0648;69517.03456500001;0;0;0;0;0;30.11.2021
Niedersachsen;2019;"Umw-Einsatz: Heizwerke";LAK2);6544.798969;150.245;0;0;0;0;0;376.845;0;0;0;0;0;51.269;24.988;0.649;0;0;0;0;0;4614.218969;0;0;0;0;0;1082.883;0;0;0;124.546;119.155;30.11.2021
Niedersachsen;2019;"Umw-Einsatz: Hochöfen, Konverter";;23109.00582;919.7838618;0;16176.51027;0;0;0;6012.711687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.11.2021
Niedersachsen;2019;"Umw-Einsatz: Raffinerien";;235218.7551;0;0;0;0;0;0;0;230858.8009;0;0;0;0;0;0;0;4359.954195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.11.2021
Niedersachsen;2019;"Umw-Einsatz: Sonstige Energieerzeuger";;11289.85837;0;0;0;0;0;0;0;0;0;0;0;0;657.6540271;0;0;0;0;0;0;0;10519.95909;0;24.247;0;0;0;0;0;87.998256;0;0;0;30.11.2021
